rel_path,size_bytes,size_h,category,possible_use
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052192_PlayPauseIcon.js,944,944B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052155_MusicalNoteIcon.js,944,944B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052205_H2Icon.js,944,944B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052195_MagnifyingGlassMinusIcon.js,944,944B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052166_Battery100Icon.js,943,943B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052200_BellIcon.js,943,943B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052161_StarIcon.js,943,943B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052197_SpeakerXMarkIcon.js,943,943B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052201_Battery50Icon.js,943,943B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052159_XCircleIcon.js,943,943B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052211_config-serialize-function.js,942,942B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/PlayPauseIcon.js,942,942B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052204_H2Icon.js,942,942B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052202_AdjustmentsVerticalIcon.js,942,942B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052153_FolderOpenIcon.js,942,942B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052163_Battery50Icon.js,941,941B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052162_FolderArrowDownIcon.js,941,941B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052159_BellIcon.js,941,941B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052157_ChevronUpDownIcon.js,941,941B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052164_Battery100Icon.js,941,941B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052196_SpeakerXMarkIcon.js,941,941B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052152_DocumentCheckIcon.js,941,941B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052199_StarIcon.js,941,941B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/04_HADEROS_ENGINEERING/unicode_utils.py,941,941B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052152_MagnifyingGlassMinusIcon.js,940,940B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052153_StarIcon.js,940,940B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052197_HeartIcon.js,940,940B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052166_MapPinIcon.js,940,940B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/99_ARCHIVE_LEGACY/FolderOpenIcon.js,940,940B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052166_HomeIcon.js,939,939B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/DocumentCheckIcon.js,939,939B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052155_ChevronUpDownIcon.js,939,939B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052192_FaceSmileIcon.js,939,939B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052161_VideoCameraSlashIcon.js,939,939B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052162_CalendarIcon.js,939,939B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/99_ARCHIVE_LEGACY/1765052226_FolderArrowDownIcon.js,939,939B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052166_CalendarIcon.js,938,938B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/StarIcon.js,938,938B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052157_PhoneIcon.js,938,938B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052155_HeartIcon.js,938,938B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052204_MapPinIcon.js,938,938B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052190_MagnifyingGlassMinusIcon.js,938,938B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/FaceSmileIcon.js,937,937B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052204_HomeIcon.js,937,937B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052198_VideoCameraSlashIcon.js,937,937B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052162_ClipboardIcon.js,937,937B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052200_CalendarIcon.js,937,937B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052200_CommandLineIcon.js,936,936B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052164_CalendarIcon.js,936,936B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052195_PhoneIcon.js,936,936B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/es2020.bigint.js,935,935B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052188_esnext.bigint.js,935,935B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/SwatchIcon.js,935,935B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052200_ClipboardIcon.js,935,935B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052201_FolderOpenIcon.js,935,935B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052199_CommandLineIcon.js,934,934B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052196_EnvelopeIcon.js,934,934B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052157_RssIcon.js,934,934B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052154_ShoppingBagIcon.js,933,933B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052161_FolderPlusIcon.js,933,933B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052199_FolderOpenIcon.js,933,933B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052152_Square2StackIcon.js,933,933B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052190_SwatchIcon.js,933,933B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052211_eslintrc-plugins.js,932,932B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052158_RectangleStackIcon.js,932,932B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052155_EnvelopeIcon.js,932,932B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052166_QuestionMarkCircleIcon.js,932,932B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052155_RssIcon.js,932,932B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052212_ajv.js,931,931B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052157_CloudArrowDownIcon.js,931,931B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/Square2StackIcon.js,931,931B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052197_DocumentPlusIcon.js,931,931B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052155_ShoppingBagIcon.js,931,931B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052204_CurrencyBangladeshiIcon.js,931,931B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052156_CurrencyYenIcon.js,931,931B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/99_ARCHIVE_LEGACY/1765052225_FolderPlusIcon.js,931,931B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
01_core-platform/01_docs/_archive/HaderOS_v3.0_Golden_Copy/02_Live_System/Backend/data/orders.csv,931,931B,data_files,بيانات تشغيل/تجارب/exports—قد تحتاج تصنيف حسب المشروع.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/superPropBase.js.map,930,930B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/InformationCircleIcon.js,930,930B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052164_QuestionMarkCircleIcon.js,930,930B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052209_asyncToGenerator.js,929,929B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/isNodeEqual.js,929,929B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052153_FolderIcon.js,929,929B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052203_CurrencyBangladeshiIcon.js,929,929B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052205_ShieldCheckIcon.js,929,929B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052195_DocumentPlusIcon.js,929,929B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052155_CurrencyYenIcon.js,929,929B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052193_ExclamationTriangleIcon.js,929,929B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052156_CloudArrowDownIcon.js,929,929B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052190_InformationCircleIcon.js,928,928B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052201_ExclamationTriangleIcon.js,928,928B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Assets/Icons/HeroIcons/1765052200_PowerIcon.js,928,928B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/flowith/manus/HaderOS_Organized/03_Development_Iterations/HaderOS Bio-Adaptive AI.md,928,928B,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
